QUALITY_SCORE,SPECIES,OWNER,REGION,COUNTRY_OF_ORIGIN,HARVEST_YEAR,VARIETY,STATUS,PROCESSING_METHOD,AROMA,FLAVOR,AFTERTASTE,ACIDITY,BODY,BALANCE,CLEAN_CUP,SWEETNESS,CUPPER_POINTS,MOISTURE,QUAKERS,CATEGORY_ONE_DEFECTS,CATEGORY_TWO_DEFECTS,COLOR,ALTITUDE_NUMERIC,ALTITUDE_UOM,GRADING_YEAR
82.92,Arabica,Juan Luis Alvarado Romero,ANTIGUA,Guatemala,2014,Caturra,Completed,Natural_Dry,7.67,7.83,7.42,7.5,7.33,7.5,10,10,7.67,10,0,0,2,Green,1500,m,2014
82.92,Arabica,Kawacom Uganda LTD,EASTERN,Uganda,2013,SL14,Completed,Washed_Wet,8,7.5,7.5,7.58,7.33,7.42,10,10,7.58,12,0,0,0,Green,1650,m,2014
82.92,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2012,Hawaiian Kona,Completed,Washed_Wet,7.5,7.5,7.5,7.42,7.67,7.83,10,10,7.5,10,0,0,0,Green,NULL,NULL,2012
82.92,Arabica,"Lin, Che-Hao Krude 林哲豪",DONGSHAN DIST TAINAN CITY 臺南市東山區,Taiwan,2016,Caturra,Completed,Natural_Dry,7.17,7.83,7.25,7.67,7.67,7.58,10,10,7.75,9,0,31,0,Green,350,m,2016
82.92,Arabica,MARIA GUADALUPE GOMEZ ANZO,PETATLAN,Mexico,2012,Typica,Completed,Natural_Dry,7.58,7.58,7.33,7.25,7.58,7.75,10,10,7.83,10,0,0,4,Green,1248,m,2012
82.92,Arabica,Nyapea coffee farmers association,WEST NILE,Uganda,2013,SL14,Completed,Washed_Wet,7.75,7.58,7.58,7.5,7.5,7.5,10,10,7.5,12,0,0,4,Green,1400,m,2014
82.92,Arabica,Olam Agro Colombia,ANTIOQUIA,Colombia,2013,Other,Completed,Washed_Wet,7.83,7.67,7.42,7.42,7.5,7.58,10,10,7.5,11,0,3,5,Green,1450,m,2013
82.92,Arabica,PRODUCTOS Y SERVICIOS CHILINDRON S.A. DE C.V.,CUARENTENO,Mexico,2015,Typica,Completed,Natural_Dry,7.83,7.67,7.25,7.58,7.5,7.5,10,10,7.58,13,0,0,3,Blue_Green,1059,m,2015
82.92,Arabica,Racafe & Cia S.C.A,GUAYATA,Colombia,2017,Caturra,Completed,Washed_Wet,7.58,7.67,7.5,7.33,7.67,7.58,10,10,7.58,11,0,0,1,Green,1500,m,2017
82.92,Arabica,Racafe & Cia S.C.A,CAUCA,Colombia,2011,NULL,Completed,NULL,7.5,7.75,7.33,7.75,7.08,7.83,10,10,7.67,15,0,0,0,NULL,1450,m,2011
82.92,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2013,Caturra,Completed,Washed_Wet,7.58,7.5,7.75,7.33,7.58,7.58,10,10,7.58,11,0,0,2,Green,1900,m,2013
82.92,Arabica,Renee A. Perrine,BUKIDNON MINDANAO PHILPPINES,Philippines,2015,Other,Completed,Washed_Wet,7.58,7.58,7.67,7.58,7.5,7.5,10,10,7.5,11,0,0,1,Blue_Green,1200,m,2015
82.92,Arabica,Rob Tuttle,,Guatemala,2012,NULL,Completed,Washed_Wet,7.58,7.58,7.25,7.58,7.58,7.58,10,10,7.75,10,0,0,4,Green,NULL,NULL,2013
82.92,Arabica,Royal Base Corporation,DON DUONG,Vietnam,2012,Other,Completed,Natural_Dry,7.67,7.33,7.17,7.58,8.08,7.42,10,10,7.67,0,0,0,17,None,1040,m,2012
82.92,Arabica,VERONICA LOPEZ CASTILLEJOS,LA CUMBRE,Mexico,2012,Typica,Completed,Washed_Wet,8,7.92,7.67,7.17,7.67,7.42,10,10,7.75,14,0,1,4,Green,1400,m,2012
82.92,Arabica,Zarah Zamora Perez,ASIA PACIFIC,Philippines,2014,Other,Completed,Washed_Wet,8.08,7.5,7.67,7.42,7.33,7.5,10,10,7.42,0,0,0,0,Bluish_Green,1600,m,2015
83,Arabica,ALFREDO BOJALIL,COATEPEC,Mexico,2012,Bourbon,Completed,Washed_Wet,7.5,7.67,7.5,7.5,7.58,7.58,10,10,7.67,11,0,5,8,Green,1200,m,2012
83,Arabica,CARCAFE LTDA CI,HUILA,Colombia,2016,NULL,Completed,NULL,7.67,7.67,7.33,7.67,7.5,7.58,10,10,7.58,11,0,0,4,Green,442,m,2016
83,Arabica,CARCAFE LTDA CI,PITALITO,Colombia,2013,Caturra,Completed,Natural_Dry,7.33,7.67,7.75,7.42,7.75,7.58,10,10,7.5,11,0,0,1,Green,1000,m,2013
83,Arabica,CARCAFE LTDA CI,PITALITO HUILA,Colombia,2013,Caturra,Completed,Natural_Dry,7.58,7.75,7.42,7.67,7.58,7.42,10,10,7.58,0,0,0,2,Green,1000,m,2013
83,Arabica,CQI Taiwan ICP CQI台灣合作夥伴,嘉義阿里山,Taiwan,2014,Typica,Completed,Washed_Wet,7.92,7.92,7.83,7.58,7.33,7.25,10,10,7.17,8,0,0,0,Green,1200,m,2014
83,Arabica,Doi Tung Development Project,,Thailand,2010,NULL,Completed,NULL,7.5,7.25,7.42,7.75,8.17,7.5,10,10,7.42,0,0,0,0,NULL,NULL,NULL,2010
83,Arabica,Doi Tung Development Project,,Thailand,2011,NULL,Completed,NULL,7.33,7.67,7.58,7.5,7.75,7.67,10,10,7.5,28,0,0,0,NULL,NULL,NULL,2011
83,Arabica,Eric Thormaehlen,CENTRAL VALLEY WEST VALLEY,Costa Rica,2013,Catuai,Completed,Washed_Wet,7.67,7.58,7.5,7.58,7.5,7.5,10,10,7.67,11,0,0,3,Green,1200,m,2014
83,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2012,Caturra,Completed,Washed_Wet,7.75,7.58,7.5,7.67,7.83,7.75,10,10,7.58,0,0,0,4,Green,1625,m,2012
83,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2011,NULL,Completed,NULL,7.5,7.58,7.67,7.67,7.58,7.58,10,10,7.42,6,0,0,2,NULL,1800,m,2011
83,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2013,Caturra,Completed,Washed_Wet,7.83,7.5,7.58,7.33,7.5,7.67,10,10,7.58,0,0,0,0,Green,1750,m,2013
83,Arabica,Exportadora de Cafe Condor S.A,,Colombia,2012,Arusha,Completed,Natural_Dry,7.67,7.58,7.5,7.5,7.75,7.5,10,10,7.5,0,0,1,4,NULL,NULL,NULL,2012
83,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2012,Caturra,Completed,Washed_Wet,7.67,7.58,7.58,7.58,7.67,7.42,10,10,7.5,11,0,0,0,Green,1750,m,2012
83,Arabica,German Negron,YAUCO REGION,USA (Puerto Rico),2013,Other,Completed,Washed_Wet,7.67,7.5,7.67,7.83,7.75,7.83,10,9.33,7.42,0,0,0,0,Bluish_Green,2800,ft,2014
83,Arabica,Grounds for Health Admin,MATAGALPA,Nicaragua,2009,Caturra,Completed,NULL,7.58,7.83,7.75,7.92,7.92,8.08,9.33,9.33,7.92,7,0,0,0,NULL,NULL,NULL,2010
83,Arabica,Ipanema Coffees,SOUTH OF MINAS GERAIS,Brazil,2016,Bourbon,Completed,Natural_Dry,7.5,7.67,7.58,7.67,7.58,7.42,10,10,7.58,11,2,0,3,Bluish_Green,872,m,2016
83,Arabica,Ipanema Coffees,SOUTH OF MINAS GERAIS,Brazil,2017,Bourbon,Completed,Natural_Dry,7.58,7.5,7.5,7.75,7.67,7.5,10,10,7.5,0,0,0,4,Green,890,m,2017
83,Arabica,Ipanema Coffees,SOUTH OF MINAS GERAIS,Brazil,2016,Bourbon,Completed,Natural_Dry,7.5,7.58,7.58,7.67,7.58,7.5,10,10,7.58,11,3,0,5,Green,894,m,2016
83,Arabica,Irene Alves Santos,HIGH MOGIANA,Brazil,2014,Catuai,Completed,Natural_Dry,7.67,7.67,7.67,7.5,7.42,7.5,10,10,7.58,0,0,0,0,Green,1000,m,2015
83,Arabica,Jacques Pereira Carneiro,SUL DE MINAS,Brazil,2013,Yellow Bourbon,Completed,Semi_washed_Semi_pulped,7.75,7.58,7.42,7.67,7.42,7.67,10,10,7.5,12,0,0,4,Bluish_Green,1250,m,2014
83,Arabica,Juan Luis Alvarado Romero,NUEVO ORIENTE,Guatemala,2015,Catuai,Completed,Washed_Wet,7.67,7.75,7.33,7.92,7.42,7.5,10,10,7.42,11,0,0,3,Green,1550,m,2015
83,Arabica,Juan Luis Alvarado Romero,ANTIGUA,Guatemala,2015,Bourbon,Completed,Washed_Wet,7.83,7.67,7.25,7.67,7.75,7.5,10,10,7.33,11,0,0,2,Green,1500,m,2015
83,Arabica,Juan Luis Alvarado Romero,ANTIGUA,Guatemala,2014,Bourbon,Completed,Washed_Wet,7.67,7.67,7.42,7.83,7.5,7.5,10,10,7.42,10,0,1,0,Green,1500,m,2014
83,Arabica,Juan Luis Alvarado Romero,LA REFORMA SAN MARCOS,Guatemala,2012,Bourbon,Completed,Washed_Wet,7.5,7.67,7.5,7.67,7.5,7.83,10,10,7.33,10,0,0,2,Green,4500,ft,2012
83,Arabica,Juan Luis Alvarado Romero,EL TUMBADOR SAN MARCOS,Guatemala,2015,Catuai,Completed,Washed_Wet,7.75,7.67,7.33,7.75,7.5,7.42,10,10,7.58,11,0,0,2,Green,4500,ft,2015
83,Arabica,Kona Pacific Farmers Cooperative,,USA (Hawaii),2011,NULL,Completed,NULL,7.5,7.58,7.42,7.58,7.58,7.67,10,10,7.67,0,0,0,1,NULL,NULL,NULL,2011
83,Arabica,Kona Pacific Farmers Cooperative,,USA (Hawaii),2011,NULL,Completed,NULL,7.83,7.83,7.67,7.83,7.92,7.83,9.33,9.33,8.08,0,0,0,0,NULL,NULL,NULL,2011
83,Arabica,Racafe & Cia S.C.A,CAUCA,Colombia,2011,NULL,Completed,NULL,7.33,7.67,7.58,7.33,7.58,7.92,10,10,7.58,8,0,0,1,NULL,1450,m,2011
83,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2012,Caturra,Completed,Washed_Wet,7.5,7.5,7.42,7.58,7.75,7.58,10,10,7.67,11,0,1,2,Green,1775,m,2012
83,Arabica,Racafe & Cia S.C.A,LA PLATA,Colombia,2011,Caturra,Completed,Washed_Wet,7.67,7.67,7.58,7.5,7.67,7.42,10,10,7.5,12,0,0,0,Bluish_Green,1775,m,2011
83,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2013,Caturra,Completed,Washed_Wet,7.75,7.42,7.33,7.5,7.58,7.17,10,10,8.25,11,0,1,1,Green,1775,m,2013
83,Arabica,ROSA AURORA FALCON FERNANDEZ,COATEPEC,Mexico,2012,Typica,Completed,Washed_Wet,7.67,7.58,7.42,7.5,7.67,7.58,10,10,7.58,11,0,0,20,Green,750,m,2012
83,Arabica,SANTIAGO SOLIS AYERDI,ATOYAC DE ALVAREZ,Mexico,2012,Typica,Completed,Semi_washed_Semi_pulped,7.67,7.83,7.5,7.58,7.58,7.67,10,10,7.83,11,0,0,7,Green,1200,m,2012
83,Arabica,Star Cafe Ltd,KAPCHORWA,Uganda,2013,SL14,Completed,Washed_Wet,7.83,7.58,7.5,7.5,7.58,7.5,10,10,7.5,12,0,0,0,Green,1800,m,2014
83,Arabica,"Sunvirtue Co., Ltd.",VIETNAM CAU DAT,Vietnam,2014,Caturra,Completed,Other,7.75,7.67,7.58,7.58,7.42,7.67,10,10,8,0,0,0,0,Green,1550,m,2015
83,Arabica,UCFA,KASESE MT RWENZORI,Uganda,2015,Bourbon,Completed,Natural_Dry,7.67,7.67,7.5,7.58,7.42,7.5,10,10,7.67,12,5,0,8,Green,1645,m,2016
83,Arabica,UCFA,KASESE MT RWENZORI,Uganda,2015,Bourbon,Completed,Washed_Wet,7.67,7.58,7.42,7.42,7.83,7.5,10,10,7.58,12,0,0,6,Green,1473,m,2016
83.08,Arabica,BOURBON SPECIALTY COFFEES,CHAPADAO DE FERRO CERRADO MINEIRO,Brazil,2015,Mundo Novo,Completed,Natural_Dry,7.42,7.67,7.58,7.5,7.75,7.67,10,10,7.5,11,0,0,13,Green,NULL,NULL,2015
83.08,Arabica,CARCAFE LTDA CI,CUNDINAMARCA,Colombia,2016,Caturra,Completed,Washed_Wet,7.58,7.67,7.33,7.67,7.75,7.58,10,10,7.5,0,1,0,4,Green,1799,m,2017
83.08,Arabica,Chris Finch,,Guatemala,2010,NULL,Completed,NULL,7.92,7.67,7.67,7.25,7.83,7.67,10,10,7.75,2,0,0,1,NULL,NULL,NULL,2010
83.08,Arabica,CQI Taiwan ICP CQI台灣合作夥伴,CHIAYI ALISHAN 嘉義縣阿里山鄉,Taiwan,2013,Typica,Completed,Other,7.75,7.75,7.5,7.5,7.5,7.5,10,10,7.58,11,0,0,0,NULL,1300,m,2013
83.08,Arabica,Eileen Koyanagi,KONA,USA (Hawaii),2013,Hawaiian Kona,Completed,Natural_Dry,7.33,7.75,7.58,7.33,7.83,7.67,10,10,7.58,12,0,0,8,Bluish_Green,NULL,NULL,2014
83.08,Arabica,Eric Thormaehlen,CENTRAL VALLEY WEST VALLEY,Costa Rica,2014,Catuai,Completed,Washed_Wet,7.83,7.33,7.5,7.67,7.58,7.67,10,10,7.5,10,0,0,3,Green,1300,m,2014
83.08,Arabica,Exportadora de Cafe Condor S.A,CAUCA,Colombia,2010,NULL,Completed,NULL,7.83,7.75,7.33,7.25,7.42,7.92,10,10,7.58,8,0,1,3,NULL,1880,m,2011
83.08,Arabica,Ipanema Coffees,SOUTH OF MINAS GERAIS,Brazil,2015,Yellow Bourbon,Completed,Pulped_natural_honey,7.58,7.58,7.58,7.5,7.67,7.58,10,10,7.58,11,2,0,2,Bluish_Green,905,m,2016
83.08,Arabica,Ipanema Coffees,SOUTH MINAS GERAIS,Brazil,2014,Bourbon,Completed,Washed_Wet,7.58,7.83,7.67,7.42,7.42,7.5,10,10,7.67,0,0,0,1,Green,1200,m,2014
83.08,Arabica,Ipanema Coffees,SOUTH OF MINAS GERAIS,Brazil,2015,Yellow Bourbon,Completed,Natural_Dry,7.33,7.67,7.67,7.33,7.75,7.42,10,10,7.92,0,0,0,3,Green,1,m,2015
83.08,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2012,Hawaiian Kona,Completed,Washed_Wet,7.33,7.58,7.58,7.92,7.67,7.58,10,10,7.42,12,0,0,0,Green,NULL,NULL,2012
83.08,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2012,Hawaiian Kona,Completed,Natural_Dry,7.67,7.58,7.5,7.67,7.92,8,9.33,10,8.08,0,0,1,4,NULL,NULL,NULL,2012
83.08,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2012,Hawaiian Kona,Completed,Natural_Dry,7.83,7.83,7.33,7.17,7.75,7.67,10,10,7.5,10,0,0,0,Bluish_Green,NULL,NULL,2013
83.08,Arabica,"Lin, Che-Hao Krude 林哲豪",DONGSHAN DIST TAINAN CITY 臺南市東山區,Taiwan,2015,Typica,Completed,Natural_Dry,7.83,7.92,7.5,7.83,7.67,7.25,10,10,7.75,0,0,0,0,Green,750,m,2015
83.08,Arabica,MARIA LUISA DEL CARMEN ROJAS NARVAEZ,SANTA CATARINA JUQUILA,Mexico,2012,Other,Completed,Washed_Wet,7.75,7.67,7.42,7.75,7.5,7.5,10,10,7.5,10,0,0,1,NULL,1400,m,2012
83.08,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2016,Caturra,Completed,Washed_Wet,7.75,7.5,7.5,7.42,8,7.75,10,10,7.17,0,2,1,5,Green,NULL,NULL,2017
83.08,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2011,Caturra,Completed,NULL,7.33,7.33,7.33,7.58,7.25,8.08,10,10,8.17,1,0,0,0,NULL,1775,m,2011
83.08,Arabica,Specialty Coffee Association of Indonesia,DOLOK SANGGUL,Indonesia,2010,NULL,Completed,NULL,7.67,7.58,7.5,7.58,7.67,7.58,10,10,7.5,0,0,0,0,NULL,1350,m,2010
83.17,Arabica,ALFREDO BOJALIL,LA CONCORDIA,Mexico,2012,Typica,Completed,Washed_Wet,7.5,7.75,7.58,7.58,7.67,7.5,10,10,7.58,11,0,0,5,NULL,1380,m,2012
83.17,Arabica,ANDREA BERNAL,,Peru,2017,NULL,Completed,NULL,7.92,7.5,7.5,7.58,7.67,7.5,10,10,7.5,11,1,0,0,Green,NULL,NULL,2017
83.17,Arabica,Balam Hinyula,KILIMANJARO,Tanzania,2014,Bourbon,Completed,Washed_Wet,7.58,7.5,7.58,7.75,7.58,7.58,10,10,7.58,12,0,0,1,Green,1800,m,2014
83.17,Arabica,CADEXSA,MARCALA,Honduras,2016,Catuai,Completed,Washed_Wet,7.67,7.67,7.5,7.67,7.5,7.67,10,10,7.5,11,1,0,1,Blue_Green,1450,m,2016
83.17,Arabica,Cafe Politico,UNKOWN,Colombia,2014,NULL,Completed,Washed_Wet,7.58,7.75,7.5,7.58,7.58,7.58,10,10,7.58,11,0,10,3,Green,NULL,NULL,2014
83.17,Arabica,Consejo Salvadoreño del Café,APANECAILAMATEPEC,El Salvador,2016,Bourbon,Completed,Washed_Wet,7.5,7.5,7.33,7.67,8,7.67,10,10,7.5,0,0,0,0,Green,1350,m,2016
83.17,Arabica,Doi Tung Development Project,THAILAND,Thailand,2014,NULL,Completed,Washed_Wet,7.67,7.58,7.58,7.75,7.42,7.67,10,10,7.5,12,0,0,0,Bluish_Green,800,m,2015
83.17,Arabica,Eileen Koyanagi,KONA,USA (Hawaii),2013,Hawaiian Kona,Completed,Natural_Dry,7.5,7.5,7.58,7.42,7.92,7.67,10,10,7.58,11,0,0,0,Bluish_Green,NULL,NULL,2014
83.17,Arabica,Ethiopia Commodity Exchange,LIMU SOUTH NATION NATIONALITIES PEOPLES STATE REGION,Ethiopia,2010,NULL,Completed,NULL,7.75,8,7.67,8.08,7.83,7.92,9.33,9.33,7.92,1,0,0,0,NULL,1850,m,2010
83.17,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2012,Caturra,Completed,Washed_Wet,7.58,7.67,7.5,7.58,7.67,7.67,10,10,7.5,11,0,0,0,Blue_Green,1750,m,2012
83.17,Arabica,Felipe Isaza,ORIENTE,Guatemala,2012,Bourbon,Completed,Washed_Wet,7.75,7.5,7.67,7.5,7.92,8,10,9.33,7.5,0,0,0,10,Green,4600,ft,2012
83.17,Arabica,FERNANDO MENDOZA APARICIO,SAN ISIDRO,Mexico,2012,Typica,Completed,Washed_Wet,7.75,7.5,7.42,7.75,7.58,7.58,10,10,7.58,13,0,0,5,Green,700,m,2012
83.17,Arabica,Ipanema Coffees,SOUTH OF MINAS GERAIS,Brazil,2017,Bourbon,Completed,Natural_Dry,7.67,7.42,7.5,7.58,7.67,7.58,10,10,7.75,11,0,0,4,Green,890,m,2017
83.17,Arabica,Juan Luis Alvarado Romero,ORIENTE,Guatemala,2017,Bourbon,Completed,Washed_Wet,7.58,7.58,7.33,7.67,7.75,7.58,10,10,7.67,10,0,0,1,Green,1901,m,2017
83.17,Arabica,Juan Luis Alvarado Romero,ORIENTE,Guatemala,2013,Bourbon,Completed,Washed_Wet,7.67,7.83,7.33,7.67,7.5,7.67,10,10,7.5,11,0,0,2,Green,4300,ft,2013
83.17,Arabica,Juan Luis Alvarado Romero,ANTIGUA,Guatemala,2016,Caturra,Completed,Washed_Wet,7.67,7.75,7.42,7.75,7.58,7.5,10,10,7.5,11,2,2,3,Green,1500,m,2016
83.17,Arabica,Juan Luis Alvarado Romero,ANTIGUA,Guatemala,2015,Bourbon,Completed,Washed_Wet,7.5,7.75,7.5,7.83,7.58,7.5,10,10,7.5,11,0,0,1,Green,1500,m,2015
83.17,Arabica,Juan Luis Alvarado Romero,ORIENTE,Guatemala,2015,Bourbon,Completed,Washed_Wet,7.92,7.67,7.42,7.75,7.5,7.5,10,10,7.42,12,0,0,3,Green,1650,ft,2015
83.17,Arabica,Juan Luis Alvarado Romero,SAN MARCOS,Guatemala,2014,Catuai,Completed,Washed_Wet,7.33,7.83,7.17,8.17,7.33,7.67,10,10,7.67,9,0,0,1,Green,5000,ft,2014
83.17,Arabica,Kabum Trading company,EASTERN,Uganda,2014,SL14,Completed,Washed_Wet,8,7.67,7.5,7.42,7.33,7.58,10,10,7.67,10,0,0,0,Bluish_Green,1800,m,2014
83.17,Arabica,Mayra Yessenia Torres,SAN MARCOS OCOTEPEQUE,Honduras,2013,Catuai,Completed,Natural_Dry,7.5,7.5,7.5,7.67,7.67,7.67,10,10,7.67,10,0,0,5,Green,1450,m,2014
83.17,Arabica,NESTOR MENDEZ GOMEZ,CHIAPAS,Mexico,2013,Typica,Completed,Washed_Wet,7.75,7.58,7.58,7.58,7.5,7.42,10,10,7.75,11,0,0,2,Green,1500,m,2013
83.17,Arabica,NUCOFFEE,SOUTH OF MINAS GERAIS,Brazil,2012,Mundo Novo,Completed,Natural_Dry,7.75,7.67,7.58,7.5,7.58,7.58,10,10,7.5,12,0,0,1,Green,1000,m,2012
83.17,Arabica,NUCOFFEE,SOUTH OF MINAS GERAIS,Brazil,2011,Mundo Novo,Completed,Semi_washed_Semi_pulped,7.75,7.5,7.58,7.5,7.75,7.5,10,10,7.58,12,0,0,3,Blue_Green,1000,m,2011
83.17,Arabica,NUCOFFEE,SOUTH OF MINAS GERAIS,Brazil,2011,NULL,Completed,NULL,7.58,7.75,7.67,7.5,7.67,7.58,10,10,7.42,2,0,0,2,NULL,900,m,2011
83.17,Arabica,NUCOFFEE,MOGIANA,Brazil,2012,Mundo Novo,Completed,Natural_Dry,7.92,7.58,7.5,7.58,7.42,7.5,10,10,7.67,11,0,0,4,Green,950,m,2012
83.17,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2014,Caturra,Completed,Washed_Wet,7.58,7.5,7.5,7.67,7.5,7.67,10,10,7.75,0,0,0,4,NULL,1775,m,2014
83.17,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2012,Caturra,Completed,Washed_Wet,7.67,7.5,7.5,7.5,7.58,8.17,10,10,7.25,11,0,1,2,Green,1775,m,2012
83.17,Arabica,SAUL M. HERNANDEZ RAMIREZ,SAN BARTOLO TUTOTEPEC,Mexico,2012,Pacamara,Completed,Washed_Wet,7.58,7.75,7.42,7.67,7.5,7.58,10,10,7.67,14,0,0,10,None,1089,m,2012
83.17,Arabica,SAUL M. HERNANDEZ RAMIREZ,TLANCHINOL HIDALGO,Mexico,2012,Typica,Completed,Washed_Wet,7.75,7.67,7.58,7.5,7.42,7.58,10,10,7.67,12,0,3,8,None,532,m,2012
83.17,Arabica,"Sunvirtue Co., Ltd.",DALA,Vietnam,2017,Catimor,Completed,Natural_Dry,7.58,7.42,7.08,7.33,7.58,8.58,10,10,7.58,7,0,0,0,None,1550,m,2017
83.17,Arabica,Taylor Winch (Coffee) Ltd.,KENYA,Kenya,2014,SL28,Completed,Washed_Wet,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,7.83,10,0,0,1,Bluish_Green,250.5,m,2015
83.17,Arabica,Taylor Winch (T) Ltd,MOSHI,Tanzania,2016,Bourbon,Completed,Washed_Wet,7.67,7.58,7.42,7.67,7.67,7.58,10,10,7.58,12,0,0,3,Green,168,m,2017
83.17,Arabica,The Coffee Source Inc.,SANTA ANA,El Salvador,2010,NULL,Completed,NULL,7.42,7.83,8.17,8.08,7.17,7.58,9.33,10,7.58,14,0,0,3,NULL,1200,m,2011
83.17,Arabica,Tutunze Kahawa Ltd,MBINGA,Tanzania,2014,Other,Completed,Washed_Wet,7.58,7.67,7.67,7.58,7.42,7.58,10,10,7.67,13,0,0,6,Bluish_Green,1653,m,2014
83.17,Arabica,Yunnan Coffee Exchange,YUNNAN PROVINCE PU'ER CITY MOJIANG COUNTY,China,2015,Catimor,Completed,Washed_Wet,7.5,7.67,7.33,7.67,7.67,7.67,10,10,7.67,11,0,0,0,Green,1200,m,2016
83.17,Arabica,Yunnan Coffee Exchange,DEHONG PREFECTURE,China,2015,Catimor,Completed,Washed_Wet,7.67,7.67,7.5,7.67,7.42,7.58,10,10,7.67,10,0,0,3,Green,1600,m,2016
83.17,Arabica,NULL,COMAYAGUA,Honduras,2014,Caturra,Completed,Natural_Dry,7.67,7.67,7.5,7.67,7.5,7.67,10,10,7.5,11,0,0,3,Green,1350,m,2014
83.25,Arabica,BOURBON SPECIALTY COFFEES,CAMPOS ALTOS CERRADO,Brazil,2016,NULL,Completed,NULL,7.58,7.67,7.42,7.5,7.67,7.42,10,10,8,12,0,0,4,Green,NULL,NULL,2016
83.25,Arabica,CAFE DE DON BALBINO S.C. DE R.L. DE C.V.,SIERRA MADRE OCCIDENTAL,Mexico,2017,Typica,Completed,Washed_Wet,7.67,7.83,7.42,7.83,7.33,7.5,10,10,7.67,11,0,0,0,Blue_Green,1600,m,2017
83.25,Arabica,CALIXTO GUILLEN VAZQUEZ,CHIAPAS,Mexico,2013,Bourbon,Completed,Washed_Wet,7.58,7.75,7.5,7.5,7.58,7.58,10,10,7.75,12,0,0,6,Green,1300,m,2013
83.25,Arabica,CARCAFE LTDA CI,HUILA,Colombia,2015,Caturra,Completed,Natural_Dry,7.58,7.67,7.67,7.17,7.75,7.83,10,10,7.58,0,0,0,2,Green,442,m,2015
83.25,Arabica,Compañia Colombiana Agroindustrial S.A,EJE CAFETERO,Colombia,2014,Caturra,Completed,Natural_Dry,7.58,7.58,7.5,7.58,7.58,7.75,10,10,7.67,0,0,0,0,Green,1483,m,2014
83.25,Arabica,CQI Taiwan ICP CQI台灣合作夥伴,南投國姓,Taiwan,2014,Typica,Completed,Washed_Wet,7.92,7.83,7.75,7.58,7.5,7.33,10,10,7.33,10,0,0,0,Green,800,m,2014
83.25,Arabica,ERNESTO RODRIGUEZ LUNA,TEOCELO,Mexico,2012,Mundo Novo,Completed,Washed_Wet,7.75,7.58,7.58,7.58,7.5,7.58,10,10,7.67,13,0,0,7,Green,NULL,NULL,2012
83.25,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2012,Caturra,Completed,Washed_Wet,7.67,7.58,7.58,7.42,7.83,7.58,10,10,7.58,12,0,0,1,Green,175,m,2012
83.25,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2013,Caturra,Completed,Washed_Wet,7.83,7.5,7.67,7.33,7.67,7.67,10,10,7.58,11,0,0,1,Green,1750,m,2013
83.25,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2011,NULL,Completed,NULL,7.92,7.75,7.25,7.42,7.83,7.58,10,10,7.5,8,0,0,0,NULL,1700,m,2011
83.25,Arabica,Exportadora de Cafe Condor S.A,CAUCA,Colombia,2010,NULL,Completed,NULL,8,7.67,7.67,7.25,7.67,7.5,10,10,7.5,13,0,0,1,NULL,1880,m,2011
83.25,Arabica,Exportadora de Cafe Condor S.A,CUNDINAMARCA,Colombia,2010,NULL,Completed,NULL,7.92,7.75,7.5,7.42,7.42,7.67,10,10,7.58,4,0,0,1,NULL,1800,m,2011
83.25,Arabica,Juan Luis Alvarado Romero,ORIENTE,Guatemala,2012,Bourbon,Completed,Washed_Wet,7.83,7.58,7.08,7.83,7.42,8.08,10,10,7.42,11,0,0,9,Green,4300,ft,2012
83.25,Arabica,Juan Luis Alvarado Romero,ANTIGUA,Guatemala,2014,Caturra,Completed,Washed_Wet,7.5,7.67,7.58,7.67,7.67,7.5,10,10,7.67,10,0,0,1,Green,1500,m,2014
83.25,Arabica,Juan Luis Alvarado Romero,NUEVO ORIENTE,Guatemala,2016,Pacas,Completed,Washed_Wet,7.5,7.58,7.42,7.83,7.67,7.58,10,10,7.67,11,2,0,7,Green,2100,m,2016
